LanePointX,LanePointY
66.822907,-57.445391
66.631293,-57.751432
66.437881,-58.056117
66.242227,-58.360004
66.045971,-58.660781
65.847826,-58.960737
65.648320,-59.259032
65.446989,-59.556341
65.244716,-59.851767
65.041497,-60.145398
64.836524,-60.438219
64.630647,-60.729432
64.423724,-61.019378
64.215357,-61.308490
64.006913,-61.595086
63.796838,-61.881576
63.586366,-62.166240
63.374582,-62.450296
63.162439,-62.732847
62.949263,-63.014844
62.735760,-63.295182
62.521413,-63.574940
62.306668,-63.853653
62.091427,-64.131335
61.876191,-64.407536
61.660008,-64.683730
61.443706,-64.958818
61.227101,-65.233016
61.010240,-65.506626
60.793503,-65.779221
60.576287,-66.051384
60.359476,-66.322393
60.141549,-66.594130
59.924889,-66.863820
59.707349,-67.134377
59.489040,-67.405622
59.271752,-67.675303
59.054956,-67.944432
58.838411,-68.213355
58.621981,-68.482063
58.406081,-68.750421
58.190247,-69.019113
57.975163,-69.287166
57.760615,-69.555027
57.546595,-69.822948
57.333105,-70.090881
57.120419,-70.358451
56.908326,-70.626278
56.696967,-70.894231
56.486338,-71.162128
56.276259,-71.430398
56.066771,-71.699302
55.857859,-71.969180
55.649463,-72.240441
55.441364,-72.513708
55.233628,-72.789254
55.026106,-73.067648
54.818734,-73.349379
54.611596,-73.634821
54.405343,-73.923340
54.199480,-74.216061
54.063126,-74.412831
53.926708,-74.612194
53.790916,-74.813370
53.655489,-75.016919
53.520737,-75.222483
53.386787,-75.429928
53.253332,-75.639787
53.119876,-75.852920
52.987716,-76.067328
52.855773,-76.284810
52.724750,-76.504287
52.594482,-76.726090
52.465221,-76.949851
52.336562,-77.176334
52.208358,-77.405895
52.081558,-77.636907
51.955732,-77.870198
51.830643,-78.106286
51.706335,-78.345189
51.583288,-78.586063
51.461606,-78.828735
51.341041,-79.073783
51.221745,-79.320989
51.103989,-79.569855
50.987454,-79.821120
50.872185,-80.074750
50.758790,-80.329488
50.646951,-80.586094
50.536681,-80.844614
50.428355,-81.104209
50.321498,-81.366041
50.216557,-81.629103
50.113687,-81.893041
50.012477,-82.158953
49.913133,-82.426367
49.816080,-82.694131
49.720756,-82.963836
49.627754,-83.233865
49.536636,-83.505504
49.447845,-83.777468
49.361279,-84.050008
49.276711,-84.323890
49.194575,-84.597741
49.114462,-84.872922
49.036792,-85.148004
48.961436,-85.423391
48.888140,-85.700023
48.817264,-85.976549
48.748582,-86.253818
48.682166,-86.531546
48.617914,-86.810177
48.556051,-87.088724
48.496429,-87.367821
48.439162,-87.646917
48.384029,-87.927083
48.331237,-88.207298
48.280792,-88.487474
48.232555,-88.768356
48.186605,-89.049517
48.143040,-89.330287
48.101496,-89.613068
48.062516,-89.894181
48.025698,-90.176376
47.991168,-90.458773
47.958986,-90.740802
47.928931,-91.024470
47.901361,-91.306369
47.875947,-91.589709
47.852844,-91.872930
47.832066,-92.155723
47.813516,-92.439382
47.797280,-92.722694
47.783339,-93.005789
47.771674,-93.288963
47.762266,-93.572842
47.755155,-93.856256
47.750323,-94.139724
47.747775,-94.422478
47.747494,-94.706047
47.749489,-94.989155
47.753750,-95.271802
47.760291,-95.555022
47.769102,-95.838041
47.780171,-96.120626
47.793496,-96.402914
47.809058,-96.684644
47.826926,-96.967043
47.847025,-97.248806
47.869308,-97.529521
47.893943,-97.811276
47.920779,-98.092227
47.949879,-98.373111
47.981203,-98.653524
48.014815,-98.934051
48.050587,-99.213624
48.088562,-99.492679
48.128734,-99.771201
48.171104,-100.049244
48.215821,-100.327734
48.262664,-100.605264
48.311729,-100.882453
48.362889,-101.158611
48.416411,-101.435190
48.471917,-101.710225
48.529776,-101.985586
48.589625,-102.259539
48.651913,-102.534149
48.716392,-102.808244
48.782553,-103.079757
48.851129,-103.351771
48.921875,-103.623255
48.995045,-103.895144
49.069911,-104.164741
49.146985,-104.433975
49.226459,-104.703472
49.307844,-104.971554
49.391424,-105.239190
49.476903,-105.505443
49.564427,-105.770812
49.654375,-106.036418
49.746188,-106.300596
49.840232,-106.564415
49.936224,-106.827080
50.034137,-107.088543
50.134339,-107.349792
50.236300,-107.609440
50.340298,-107.868233
50.446895,-108.127529
50.554776,-108.384131
50.664832,-108.640219
50.777022,-108.895677
50.891464,-109.150751
51.007665,-109.404337
51.125690,-109.656608
51.245818,-109.908170
51.367552,-110.157990
51.491685,-110.407705
51.617622,-110.656094
51.745566,-110.903568
51.875335,-111.149774
52.007048,-111.394952
52.140288,-111.638338
52.275988,-111.881640
52.413593,-112.123830
52.552230,-112.363410
52.693211,-112.602675
52.836225,-112.841068
52.980865,-113.077911
53.127742,-113.314206
53.276063,-113.548671
53.425706,-113.781151
53.577868,-114.013507
53.731522,-114.244151
53.886812,-114.473320
54.044180,-114.701663
54.203223,-114.928587
54.363851,-115.153977
54.526049,-115.377823
54.690600,-115.601197
54.856310,-115.822472
55.023534,-116.042149
55.192708,-116.260805
55.363686,-116.478240
55.536325,-116.694268
55.710758,-116.909056
55.886219,-117.121673
56.063581,-117.333191
56.242905,-117.543672
56.422871,-117.751576
56.605323,-117.959047
56.788886,-118.164506
56.974513,-118.369025
57.161358,-118.571666
57.349420,-118.772447
57.539418,-118.972139
57.730790,-119.170143
57.923314,-119.366244
58.118058,-119.561526
58.313434,-119.754395
58.510900,-119.946304
58.709537,-120.136349
58.909541,-120.324728
59.111222,-120.511733
59.314445,-120.697232
59.518026,-120.880159
59.724037,-121.062389
59.930870,-121.242480
60.139299,-121.421121
60.349400,-121.598368
60.559800,-121.773070
60.772204,-121.946660
60.986398,-122.118940
61.200370,-122.288307
61.416759,-122.456866
61.634090,-122.623451
61.852607,-122.788258
62.072355,-122.951324
62.293067,-123.112455
62.515189,-123.271982
62.738837,-123.429980
62.963004,-123.585741
63.189012,-123.740189
63.415747,-123.892557
63.643326,-124.042937
63.872081,-124.191556
64.102035,-124.338426
64.333283,-124.483605
64.565854,-124.627106
64.798267,-124.768028
65.032550,-124.907613
65.268175,-125.045529
65.504207,-125.181233
65.741896,-125.315447
65.980074,-125.447507
66.219207,-125.577682
66.458989,-125.705811
66.699365,-125.831876
66.941196,-125.956329
67.184752,-126.079290
67.428353,-126.199910
67.672596,-126.318503
67.917604,-126.435135
68.164232,-126.550207
68.411178,-126.663105
68.658066,-126.773678
68.906737,-126.882755
69.156257,-126.989910
69.406683,-127.095167
69.656982,-127.198100
69.908169,-127.299141
70.160576,-127.398417
70.413900,-127.495799
70.666549,-127.590688
70.921589,-127.684241
71.175869,-127.775291
71.431563,-127.864632
71.687830,-127.951959
71.943966,-128.037043
72.201679,-128.120454
72.458507,-128.201396
72.716805,-128.280626
72.976005,-128.357953
73.235423,-128.433173
73.495222,-128.506340
73.755415,-128.577462
74.016071,-128.646562
74.277925,-128.713828
74.539544,-128.778890
74.800797,-128.841734
75.063611,-128.902826
75.326068,-128.961712
75.590319,-129.018873
75.853240,-129.073632
76.116863,-129.126433
76.381471,-129.177324
76.645854,-129.226069
76.910210,-129.272718
77.176385,-129.317586
77.441067,-129.360114
77.706593,-129.400696
77.973105,-129.439341
78.239113,-129.475830
78.505315,-129.510272
78.771093,-129.542593
79.037424,-129.572919
79.303957,-129.601205
79.570706,-129.627453
79.838429,-129.651731
80.104999,-129.673847
80.371818,-129.693935
80.639013,-129.712000
80.907263,-129.728077
81.173490,-129.741990
81.441073,-129.753931
81.708539,-129.763819
81.975671,-129.771654
82.243052,-129.777456
82.510039,-129.781212
82.777019,-129.782933
83.044124,-129.782620
83.311181,-129.780271
83.578210,-129.775887
83.845119,-129.769470
84.111740,-129.761028
84.378925,-129.750529
84.644115,-129.738085
84.910711,-129.723547
85.176828,-129.707000
85.442099,-129.688480
85.707058,-129.667960
85.972358,-129.645387
86.238556,-129.620696
86.502864,-129.594148
86.766548,-129.565641
87.030163,-129.535121
87.295305,-129.502383
87.558383,-129.467864
87.821658,-129.431287
88.084592,-129.392722
88.346847,-129.352222
88.608998,-129.309701
88.870293,-129.265284
89.131805,-129.218790
89.392507,-129.170399
89.652475,-129.120104
89.912416,-129.067772
90.171941,-129.013476
90.431480,-128.957121
90.689214,-128.899111
90.946673,-128.839117
91.204031,-128.777093
91.461437,-128.712994
91.716756,-128.647359
91.972756,-128.579488
92.227704,-128.509828
92.482113,-128.438246
92.735866,-128.364778
92.988762,-128.289485
93.241891,-128.212039
93.493724,-128.132903
93.743978,-128.052186
93.994932,-127.969113
94.245118,-127.884131
94.494754,-127.797287
94.743712,-127.708672
94.991791,-127.618376
95.239618,-127.526136
95.486909,-127.432032
95.733251,-127.336347
95.980260,-127.238488
96.224274,-127.139929
96.470293,-127.038622
96.713990,-126.936308
96.957611,-126.832187
97.201282,-126.726237
97.443609,-126.619079
97.684355,-126.510798
97.925672,-126.400409
98.166588,-126.288464
98.406605,-126.175239
98.646001,-126.060622
98.884751,-125.944532
99.124120,-125.826462
99.362331,-125.707357
99.599300,-125.587301
99.836606,-125.465506
100.073941,-125.342016
100.310083,-125.217578
100.545712,-125.091916
100.779719,-124.965656
101.014214,-124.837673
101.248804,-124.708067
101.481422,-124.578101
101.715017,-124.446210
101.946740,-124.314024
102.178367,-124.180552
102.409765,-124.045820
102.640421,-123.910109
102.870162,-123.773654
103.099276,-123.636337
103.328543,-123.497705
103.557380,-123.358063
103.785182,-123.217767
104.013092,-123.076246
104.240389,-122.933991
104.466747,-122.791228
104.693502,-122.647014
104.919701,-122.502028
105.146413,-122.355644
105.373481,-122.208014
105.601353,-122.058974
105.829410,-121.909007
106.057469,-121.758357
106.287288,-121.605898
106.517665,-121.452474
106.750208,-121.297083
106.982494,-121.141568
107.216119,-120.984980
107.451147,-120.827319
107.687138,-120.668898
107.924228,-120.509599
108.161385,-120.350105
108.399698,-120.189772
108.638879,-120.028832
108.877761,-119.868082
109.118048,-119.706383
109.358305,-119.544702
109.599567,-119.382344
109.840722,-119.220058
110.081805,-119.057821
110.324318,-118.894621
110.566069,-118.731934
110.806961,-118.569824
111.049868,-118.406359
111.291840,-118.243524
111.533870,-118.080648
111.774814,-117.918504
112.016967,-117.755546
112.258895,-117.592740
112.500341,-117.430258
112.741323,-117.268088
112.983327,-117.105231
113.224993,-116.942601
113.466486,-116.780087
113.707768,-116.617716
113.949118,-116.455298
114.190703,-116.292723
114.431640,-116.130583
114.672310,-115.968623
114.913091,-115.806589
115.154001,-115.644468
115.395174,-115.482169
115.635959,-115.320132
115.876545,-115.158229
116.117824,-114.995859
116.358380,-114.833976
116.598077,-114.672671
116.838941,-114.510581
117.079924,-114.348410
117.320677,-114.186395
117.561561,-114.024291
117.802188,-113.862360
118.043616,-113.699890
118.284417,-113.537842
118.524497,-113.376279
118.764973,-113.214451
119.006293,-113.052053
119.245632,-112.890989
119.487380,-112.728303
119.726675,-112.567269
119.967994,-112.404872
120.207620,-112.243615
120.447389,-112.082262
120.688206,-111.920203
120.927387,-111.759246
121.167797,-111.597461
121.407502,-111.436150
121.647212,-111.274837
121.886996,-111.113473
122.126787,-110.952105
122.366043,-110.791096
122.605959,-110.629644
122.845152,-110.468679
123.085210,-110.307130
123.325527,-110.145408
123.565171,-109.984139
123.806683,-109.821613
124.047916,-109.659274
124.289851,-109.496508
124.532467,-109.333351
124.774599,-109.170452
125.017921,-109.006627
125.260734,-108.842996
125.504310,-108.678735
125.748019,-108.514289
125.991369,-108.349852
126.234530,-108.185249
126.478632,-108.019687
126.721156,-107.854912
126.963702,-107.689858
127.205937,-107.524611
127.447978,-107.359032
127.689787,-107.193120
127.931109,-107.027085
128.171501,-106.861255
128.411858,-106.694874
128.651236,-106.528536
128.890954,-106.361300
129.129921,-106.193960
129.368072,-106.026585
129.605687,-105.858843
129.842272,-105.691023
130.078959,-105.522298
130.314836,-105.353353
130.550317,-105.183916
130.785139,-105.014034
131.019700,-104.843358
131.252572,-104.672906
131.485701,-104.501293
131.717759,-104.329519
131.948767,-104.157430
132.179512,-103.984381
132.409586,-103.810649
132.638862,-103.636370
132.867146,-103.461718
133.094261,-103.286690
133.321358,-103.110338
133.547858,-102.933077
133.772389,-102.756026
133.996276,-102.578180
134.219705,-102.399239
134.442498,-102.219279
134.664021,-102.038788
134.884016,-101.858026
135.104138,-101.675659
135.321757,-101.493722
135.539610,-101.309872
135.756882,-101.124751
135.971971,-100.939773
136.186419,-100.753655
136.399814,-100.566595
136.611594,-100.379032
136.823170,-100.189690
137.032904,-100.000071
137.241563,-99.809523
137.449227,-99.617817
137.655338,-99.425406
137.861234,-99.231009
138.064727,-99.036736
138.266817,-98.841686
138.468193,-98.645033
138.668258,-98.447285
138.866669,-98.248759
139.064121,-98.048810
139.259496,-97.848603
139.453499,-97.647272
139.647275,-97.443541
139.838214,-97.240123
140.028395,-97.034873
140.216794,-96.828923
140.403035,-96.622532
140.588713,-96.413864
140.772224,-96.204680
140.954568,-95.993901
141.134844,-95.782601
141.313210,-95.570439
141.490681,-95.356131
141.665640,-95.141593
141.839069,-94.925700
142.011393,-94.707939
142.180865,-94.490342
142.348924,-94.271014
142.515352,-94.050191
142.679214,-93.829184
142.841683,-93.606467
143.002144,-93.382675
143.160382,-93.158044
143.316999,-92.931688
143.471275,-92.704705
143.623661,-92.476491
143.774287,-92.246628
143.922360,-92.016247
144.068336,-91.784629
144.212160,-91.551929
144.353153,-91.319318
144.492449,-91.084732
144.630046,-90.848027
144.764430,-90.611786
144.897018,-90.373627
145.026862,-90.135295
145.154700,-89.895216
145.280041,-89.654195
145.402664,-89.412646
145.522930,-89.169957
145.641018,-88.925805
145.756573,-88.680643
145.869157,-88.435328
145.979617,-88.187981
146.086976,-87.940871
146.191895,-87.692488
146.293917,-87.443559
146.393619,-87.192860
146.490976,-86.940464
146.585567,-86.687474
146.677397,-86.433812
146.766391,-86.179649
146.853203,-85.923462
146.937375,-85.666695
147.018828,-85.409687
147.098004,-85.150938
147.174502,-84.891640
147.248569,-84.631377
147.320214,-84.370268
147.389155,-84.109453
147.455997,-83.846510
147.520050,-83.584022
147.581865,-83.320271
147.641417,-83.055502
147.698499,-82.790714
147.753186,-82.525445
147.805517,-82.259393
147.855534,-81.992940
147.903448,-81.725161
147.948975,-81.457723
147.992105,-81.190601
148.033071,-80.922243
148.071931,-80.652914
148.108585,-80.383602
148.143073,-80.114184
148.175350,-79.845043
148.205595,-79.574631
148.233668,-79.304460
148.259601,-79.034484
148.283507,-78.763578
148.305203,-78.493874
148.324879,-78.223166
148.342494,-77.951791
148.357976,-77.680820
148.371340,-77.410200
148.382620,-77.139359
148.391793,-76.868895
148.398894,-76.597825
148.403891,-76.327216
148.406805,-76.056173
148.407624,-75.785728
148.406360,-75.515447
148.403009,-75.244734
148.397561,-74.973748
148.390073,-74.704570
148.380465,-74.434001
148.368816,-74.164559
148.355052,-73.894373
148.339237,-73.624815
148.321387,-73.355979
148.301404,-73.086376
148.279391,-72.817499
148.255364,-72.549376
148.229192,-72.280556
148.201013,-72.012526
148.170778,-71.744748
148.138458,-71.476973
148.104241,-71.210691
148.067817,-70.943448
148.029426,-70.677099
147.989073,-70.411567
147.946548,-70.145490
147.902066,-69.880259
147.855578,-69.615525
147.807074,-69.351219
147.756647,-69.087814
147.704195,-68.824745
147.649512,-68.561033
147.593176,-68.299460
147.534593,-68.037199
147.474152,-67.776039
147.411640,-67.515037
147.347082,-67.254322
147.280787,-66.995114
147.212287,-66.735557
147.141989,-66.477216
147.069902,-66.220066
146.995448,-65.962062
146.919262,-65.705448
146.841299,-65.450009
146.761174,-65.194482
146.679312,-64.940233
146.595316,-64.686015
146.509535,-64.432902
146.422024,-64.181017
146.332313,-63.929007
146.241121,-63.678887
146.147510,-63.428080
146.052152,-63.178426
145.955291,-62.930522
145.856116,-62.682282
145.755445,-62.435768
145.652849,-62.189998
145.548053,-61.944382
145.441211,-61.699031
145.332838,-61.455019
145.223108,-61.212653
145.111131,-60.970047
144.997177,-60.727869
144.881454,-60.486307
144.764705,-60.246789
144.645555,-60.006450
144.525697,-59.768786
144.402946,-59.529501
144.279191,-59.292075
144.154440,-59.056377
144.027813,-58.820701
143.899071,-58.584711
143.769518,-58.350837
143.638182,-58.117065
143.505398,-57.883923
143.371597,-57.652127
143.235932,-57.420198
143.099209,-57.189701
142.961063,-56.959802
142.821282,-56.730032
142.680386,-56.501373
142.537407,-56.272047
142.394203,-56.044900
142.248983,-55.817030
142.102939,-55.590306
141.955633,-55.364196
141.806858,-55.138208
141.657755,-54.913949
141.506946,-54.689290
141.355436,-54.465728
141.202628,-54.242527
141.048598,-54.019625
140.893861,-53.797648
140.738050,-53.576019
140.581631,-53.355386
140.424509,-53.135750
140.266055,-52.916055
140.106890,-52.697052
139.946324,-52.477754
139.785571,-52.259806
139.624097,-52.042611
139.461754,-51.825799
139.297839,-51.608329
139.134221,-51.392635
138.969977,-51.177474
138.804555,-50.962267
138.637794,-50.746707
138.469933,-50.531029
138.301315,-50.315590
138.131110,-50.099154
137.959952,-49.882419
137.787272,-49.664578
137.613721,-49.446270
137.438668,-49.226588
137.263185,-49.006741
137.085639,-48.784486
136.907494,-48.561550
136.728802,-48.337958
136.548310,-48.112125
136.367213,-47.885538
136.185254,-47.657876
136.002210,-47.428857
135.816915,-47.197021
135.632138,-46.965833
135.444968,-46.731653
135.257759,-46.497422
135.069495,-46.261872
134.879232,-46.023821
134.688665,-45.785390
134.497105,-45.545716
134.303850,-45.303923
134.109967,-45.061342
133.914880,-44.817256
133.718731,-44.571841
133.521663,-44.325274
133.322658,-44.076287
133.123964,-43.827687
132.922921,-43.576148
132.721394,-43.324003
132.518912,-43.070665
132.315476,-42.816132
132.111202,-42.560551
131.906092,-42.303924
131.700534,-42.046736
131.493840,-41.788127
131.286569,-41.528797
131.077903,-41.267721
130.869263,-41.006676
130.660214,-40.745122
130.450588,-40.482844
130.239874,-40.219205
130.029037,-39.955412
129.818230,-39.691658
129.606398,-39.426621
129.393960,-39.160825
129.181846,-38.895434
128.969515,-38.629773
128.757865,-38.364964
128.544933,-38.098549
128.332106,-37.832267
128.119591,-37.566375
127.906380,-37.299613
127.693416,-37.033159
127.480454,-36.766708
127.267266,-36.499974
127.054622,-36.233920
126.841150,-35.966831
126.628207,-35.700404
126.415726,-35.434554
126.202449,-35.167709
125.989792,-34.901638
125.777150,-34.635588
125.564430,-34.369439
125.352133,-34.103820
125.139520,-33.837806
124.926614,-33.571425
124.714529,-33.306071
124.502166,-33.040369
124.289844,-32.774718
124.077616,-32.509185
123.865424,-32.243697
123.653518,-31.978567
123.440662,-31.712248
123.228645,-31.446980
123.017347,-31.182611
122.805734,-30.917847
122.593478,-30.652279
122.381122,-30.386587
122.168912,-30.121075
121.956880,-29.855788
121.742834,-29.587980
121.530367,-29.322149
121.316379,-29.054414
121.101528,-28.785599
120.886811,-28.516953
120.671300,-28.247311
120.454074,-27.975525
120.236890,-27.703791
120.018557,-27.430620
119.799200,-27.156168
119.578737,-26.880332
119.357141,-26.603078
119.134518,-26.324539
118.910660,-26.044455
118.686191,-25.763607
118.460899,-25.481728
118.233362,-25.197042
118.005269,-24.911659
117.777016,-24.626076
117.547379,-24.338762
117.316314,-24.049660
117.083695,-23.758615
116.850451,-23.466788
116.615860,-23.173275
116.381370,-22.879888
116.145198,-22.584398
115.907906,-22.287505
115.669369,-21.989055
115.429820,-21.689339
115.189306,-21.388416
114.947748,-21.086186
114.705064,-20.782548
114.460905,-20.477064
114.217252,-20.172213
113.972452,-19.865927
113.726681,-19.558426
113.479874,-19.249629
113.232825,-18.940530
112.985185,-18.630691
112.737168,-18.320380
112.488573,-18.009346
112.238557,-17.696534
111.989258,-17.384618
111.738758,-17.071201
111.488495,-16.758079
111.237351,-16.443856
110.985749,-16.129060
110.735080,-15.815432
110.483663,-15.500866
110.232152,-15.186183
109.980604,-14.871455
109.729135,-14.556825
109.476822,-14.241138
109.225063,-13.926146
108.974643,-13.612828
108.723259,-13.298305
108.470817,-12.982458
108.220316,-12.669039
107.969466,-12.355183
