LanePointX,LanePointY
109.282035,-96.483885
109.426825,-96.658845
109.571142,-96.831398
109.716752,-97.003681
109.862914,-97.174816
112.326005,-99.814286
112.487067,-99.972333
112.648925,-100.129526
112.810900,-100.285212
112.974693,-100.441028
113.138653,-100.595393
113.303644,-100.749128
113.470516,-100.903011
113.637085,-101.055018
113.803249,-101.205088
113.971986,-101.355916
114.140847,-101.505284
114.310559,-101.653849
114.480606,-101.801160
114.652714,-101.948709
117.493037,-104.174624
117.675668,-104.305209
117.860819,-104.436158
118.045655,-104.565449
118.231208,-104.693816
118.417457,-104.821245
118.604319,-104.947678
118.791823,-105.073137
118.980136,-105.197730
119.168754,-105.321126
119.358238,-105.443694
119.547864,-105.564967
119.738968,-105.685800
119.931354,-105.806050
120.121840,-105.923741
123.272546,-107.683990
123.474594,-107.785482
123.676698,-107.885693
123.879728,-107.985058
124.082505,-108.083000
124.287048,-108.180494
124.491219,-108.276513
124.694951,-108.371041
124.900186,-108.464984
125.105830,-108.557830
125.311574,-108.649442
125.518517,-108.740311
125.725583,-108.829955
125.932565,-108.918295
126.140988,-109.005981
129.525966,-110.257859
129.740226,-110.326552
129.955588,-110.394373
130.171535,-110.461151
130.387418,-110.526686
130.604627,-110.591397
130.820301,-110.654433
131.036849,-110.716514
131.254389,-110.777665
131.471517,-110.837488
131.689719,-110.896396
131.907845,-110.954072
132.126021,-111.010555
132.345216,-111.066095
132.563464,-111.120191
136.101743,-111.833742
136.324096,-111.868486
136.547775,-111.902256
136.771099,-111.934788
136.993900,-111.966068
137.218103,-111.996365
137.443121,-112.025584
137.666981,-112.053469
137.889657,-112.080037
138.113888,-112.105622
138.338404,-112.130063
138.562770,-112.153312
138.787479,-112.175422
139.011806,-112.196323
139.236062,-112.216048
142.841027,-112.373925
143.067746,-112.373876
143.293391,-112.372655
143.518177,-112.370275
143.744083,-112.366718
143.970666,-112.361976
144.194630,-112.356124
144.421211,-112.349039
144.646807,-112.340810
144.871341,-112.331455
145.097446,-112.320867
145.322763,-112.309144
145.548000,-112.296256
145.772905,-112.282219
145.998120,-112.266993
149.584762,-111.865456
149.807753,-111.830504
150.030528,-111.794404
150.253049,-111.757161
150.475380,-111.718767
150.697334,-111.679254
150.919605,-111.638498
151.140399,-111.596829
151.361566,-111.553908
151.583242,-111.509698
151.804538,-111.464370
152.024807,-111.418062
152.245738,-111.370422
152.467627,-111.321370
152.687616,-111.271536
156.168506,-110.320327
156.381991,-110.251770
156.596297,-110.181731
156.810370,-110.110541
157.024266,-110.038178
157.238811,-109.964355
157.452345,-109.889635
157.662970,-109.814705
157.876101,-109.737649
158.087850,-109.659847
158.298306,-109.581281
158.509471,-109.501208
158.720640,-109.419880
158.932175,-109.337148
159.139833,-109.254683
162.434135,-107.775709
162.635637,-107.674367
162.836700,-107.571940
163.035197,-107.469523
163.235423,-107.364911
163.434828,-107.259409
163.633523,-107.152963
163.832015,-107.045302
164.029834,-106.936676
164.226994,-106.827080
164.423781,-106.716354
164.619497,-106.604894
164.814998,-106.492214
165.009852,-106.378559
165.204408,-106.263725
168.229188,-104.294038
168.412917,-104.162539
168.594974,-104.030806
168.777126,-103.897567
168.958443,-103.763493
169.139025,-103.628513
169.319049,-103.492493
169.499991,-103.354302
169.677420,-103.217322
169.856085,-103.077915
170.032422,-102.938845
170.208928,-102.798161
170.384620,-102.656633
170.559068,-102.514611
170.733807,-102.370848
173.417294,-99.957475
173.579230,-99.798414
173.739366,-99.639476
173.898667,-99.479722
174.055699,-99.320606
174.214135,-99.158411
174.370940,-98.996207
174.526736,-98.833369
174.682054,-98.669341
174.836664,-98.504358
174.989484,-98.339581
175.143144,-98.172175
175.293705,-98.006420
175.444546,-97.838634
175.595707,-97.668730
177.872886,-94.870393
178.007124,-94.689760
178.140397,-94.508480
178.273763,-94.325096
178.405278,-94.142266
178.536300,-93.958123
178.665954,-93.773889
178.795987,-93.587070
178.923735,-93.401477
179.049987,-93.216014
179.175724,-93.029247
179.301002,-92.841072
179.424842,-92.652951
179.548799,-92.462515
179.670883,-92.272803
181.488274,-89.155522
181.592739,-88.956738
181.696916,-88.755995
181.799553,-88.555687
181.901422,-88.354323
182.002454,-88.152021
182.102238,-87.949598
182.200905,-87.746801
182.298628,-87.543274
182.395209,-87.339429
182.490747,-87.135057
182.585263,-86.930115
182.678659,-86.724815
182.770994,-86.519029
182.862124,-86.313083
184.176154,-82.951294
184.248974,-82.737735
184.320678,-82.523833
184.391123,-82.310023
184.461151,-82.093723
184.529527,-81.878711
184.596260,-81.665044
184.662228,-81.449951
184.727470,-81.233238
184.791889,-81.015167
184.854348,-80.799601
184.915878,-80.583079
184.976560,-80.365268
185.035743,-80.148392
185.094248,-79.929517
185.870981,-76.438085
185.910436,-76.218870
185.948639,-76.000843
185.986058,-75.781229
186.022394,-75.561820
186.057611,-75.342970
186.091802,-75.124233
186.125019,-74.905358
186.157182,-74.686962
186.188466,-74.467915
186.218826,-74.248536
186.248126,-74.029867
186.276577,-73.810383
186.303991,-73.591295
186.330381,-73.372722
186.630286,-69.880843
186.641763,-69.663291
186.652445,-69.445625
186.662280,-69.228322
186.671298,-69.011236
186.679571,-68.792952
186.686962,-68.577537
186.693604,-68.361928
186.699557,-68.144298
186.704728,-67.927909
186.709154,-67.711846
186.712852,-67.495695
186.715833,-67.278705
186.718043,-67.062720
186.719518,-66.846816
186.651618,-63.416608
186.642047,-63.203432
186.631895,-62.990369
186.621167,-62.778099
186.609821,-62.565368
186.597932,-62.353278
186.585536,-62.142139
186.572524,-61.929857
186.559016,-61.718321
186.544984,-61.506918
186.530457,-61.295980
186.515335,-61.083980
186.499826,-60.873794
186.483648,-60.661956
186.467045,-60.451476
186.140277,-57.109917
186.116456,-56.903085
186.092026,-56.694299
186.067409,-56.487458
186.042441,-56.280956
186.017262,-56.075788
185.991614,-55.869717
185.965648,-55.663874
185.939461,-55.458953
185.912782,-55.252758
185.885951,-55.047897
185.858741,-54.842567
185.831221,-54.637273
185.803402,-54.432336
185.775235,-54.227240
185.292997,-50.979151
185.261081,-50.777133
185.229117,-50.575965
185.196843,-50.374216
185.164569,-50.173693
185.132084,-49.972954
185.099564,-49.773013
185.066760,-49.572256
185.033936,-49.372243
185.000984,-49.172265
184.967940,-48.972503
184.934720,-48.772422
184.901500,-48.573057
184.868137,-48.373742
184.834581,-48.174062
184.292319,-45.006376
184.258520,-44.810853
184.224442,-44.613769
184.190087,-44.415118
184.155992,-44.217998
184.121902,-44.020935
184.088029,-43.825136
184.053925,-43.628020
184.019830,-43.430966
183.985772,-43.234129
183.951625,-43.036781
183.917584,-42.840053
183.883507,-42.643119
183.849123,-42.444409
183.815015,-42.247296
183.269602,-39.095389
183.235567,-38.898704
183.201475,-38.701689
183.167161,-38.503392
183.133290,-38.307655
183.099183,-38.110551
183.065049,-37.913292
183.030973,-37.716371
182.996796,-37.518868
182.962696,-37.321806
182.928591,-37.124717
182.894301,-36.926556
182.860426,-36.730795
182.826107,-36.532465
182.792226,-36.336672
182.246642,-33.183780
182.212484,-32.986384
182.178385,-32.789327
182.144363,-32.592721
182.110189,-32.395228
182.076158,-32.198570
182.042063,-32.001536
182.007954,-31.804418
181.973780,-31.606934
181.939678,-31.409858
181.905552,-31.212646
181.871486,-31.015782
181.837380,-30.818687
181.803334,-30.621936
181.769033,-30.423714
181.223570,-27.271526
181.189469,-27.074459
181.155417,-26.877670
181.121320,-26.680627
181.087221,-26.483575
181.053216,-26.287063
181.018776,-26.088033
180.984684,-25.891018
180.950843,-25.695455
180.916480,-25.496871
180.882585,-25.300999
180.848472,-25.103862
180.814389,-24.906899
180.780261,-24.709673
180.746192,-24.512790
180.200540,-21.359507
180.166500,-21.162793
180.132496,-20.966291
180.098252,-20.768397
180.064183,-20.571514
180.029911,-20.373456
179.995806,-20.176367
179.961950,-19.980714
179.927769,-19.783188
179.893797,-19.586864
179.859630,-19.389417
179.825411,-19.191664
179.791362,-18.994899
179.757210,-18.797541
179.723327,-18.601734
179.177545,-15.447700
179.143445,-15.250633
179.109519,-15.054582
179.075114,-14.855754
179.041031,-14.658791
179.007031,-14.462312
178.972995,-14.265616
178.938834,-14.068207
178.904812,-13.871596
178.870736,-13.674671
178.836551,-13.477116
178.802442,-13.280007
178.768508,-13.083904
178.734321,-12.886340
178.699999,-12.687995
178.154602,-9.536184
178.120280,-9.337844
178.086470,-9.142455
178.052317,-8.945088
178.017979,-8.746654
177.984194,-8.551411
177.949775,-8.352508
177.915944,-8.157001
177.881804,-7.959705
177.847793,-7.763160
177.813597,-7.565544
177.779508,-7.368548
177.745383,-7.171340
177.711077,-6.973085
177.677207,-6.777358
177.131668,-3.624724
177.097390,-3.426638
177.063388,-3.230140
177.029320,-3.033267
176.995261,-2.836440
176.961004,-2.638471
176.926756,-2.440555
176.892918,-2.245010
176.858503,-2.046126
176.824450,-1.849337
176.790666,-1.654098
176.756527,-1.456816
176.722291,-1.258965
176.688285,-1.062448
176.654184,-0.865382
176.108304,2.289217
176.074199,2.486311
176.040364,2.681841
176.006256,2.878945
175.972159,3.075988
175.937802,3.274534
175.903876,3.470595
175.869592,3.668719
175.835674,3.864728
175.801610,4.061578
175.767282,4.259960
175.733379,4.455885
175.699343,4.652575
175.664978,4.851168
175.630878,5.048230
175.085283,8.201179
175.051412,8.396920
175.017337,8.593836
174.983066,8.791885
174.949222,8.987466
174.914950,9.185524
174.880929,9.382130
174.846824,9.579220
174.812824,9.775703
174.778372,9.974795
174.744449,10.170837
174.710497,10.367043
174.676098,10.565830
174.641994,10.762915
174.608138,10.958567
174.062603,14.111173
174.028330,14.309235
173.994305,14.505860
173.960138,14.703311
173.925968,14.900777
173.891869,15.097829
173.857990,15.293618
173.823819,15.491088
173.789629,15.688667
173.755329,15.886889
173.721429,16.082790
173.687324,16.279880
173.653394,16.475959
173.619267,16.673176
173.584891,16.871835
173.039361,20.024413
173.005406,20.220634
172.971378,20.417282
172.937096,20.615396
172.902962,20.812650
172.868941,21.009256
172.834810,21.206496
172.800509,21.404719
172.766690,21.600159
172.732630,21.796986
172.698205,21.995927
172.664427,22.191128
172.630253,22.388617
172.596170,22.585580
172.562152,22.782167
172.016282,25.936709
171.982363,26.132728
171.948196,26.330175
171.913987,26.527866
171.880076,26.723833
171.845778,26.922041
171.811957,27.117491
171.777774,27.315032
171.743655,27.512201
171.709568,27.709188
171.675469,27.906245
171.641173,28.104439
171.607268,28.300373
171.573088,28.497895
171.538983,28.694985
170.993539,31.847065
170.959163,32.045724
170.925063,32.242785
170.891144,32.438799
170.856859,32.636932
170.822868,32.833360
170.788833,33.030045
170.754556,33.228131
170.720458,33.425179
170.686534,33.621226
170.652251,33.819344
170.618151,34.016406
170.584242,34.212364
170.550061,34.409890
170.515963,34.606943
169.970333,37.760098
169.936254,37.957038
169.902121,38.154292
169.868056,38.351152
169.833955,38.548213
169.799842,38.745350
169.765744,38.942402
169.731650,39.139431
169.697615,39.336117
169.663523,39.533132
169.629324,39.730762
169.595317,39.927288
169.561235,40.124246
169.527135,40.321308
169.493009,40.518515
168.947388,43.671624
168.913309,43.868563
168.879214,44.065592
168.844974,44.263462
168.810931,44.460194
168.776766,44.657632
168.742662,44.854717
168.708703,45.050966
168.674532,45.248436
168.640442,45.445442
168.606409,45.642113
168.572108,45.840336
168.538215,46.036199
168.504114,46.233270
168.469924,46.430849
167.924323,49.583840
167.890197,49.781047
167.856201,49.977512
167.821968,50.175340
167.787869,50.372397
167.753771,50.569444
167.719722,50.766214
167.685617,50.963304
167.651656,51.159562
167.617238,51.358457
167.583122,51.555612
167.549023,51.752669
167.515143,51.948457
167.480815,52.146835
167.446994,52.342285
166.900915,55.498034
166.867251,55.692577
166.833180,55.889474
166.798880,56.087692
166.764968,56.283664
166.730673,56.481853
166.696690,56.678238
166.662643,56.874994
166.628664,57.071356
166.594313,57.269865
166.560298,57.466438
166.526267,57.663100
166.492090,57.860608
166.457993,58.057651
166.423943,58.254421
165.880485,61.396060
165.846826,61.591673
165.813319,61.786613
165.779933,61.981150
165.746594,62.175811
165.713375,62.370231
165.680329,62.564157
165.647253,62.758826
165.614509,62.952145
165.581554,63.147341
165.548912,63.341342
165.516376,63.535164
165.483962,63.728825
165.451759,63.921909
165.419678,64.115019
164.930923,67.192585
164.902119,67.384579
164.873909,67.574026
164.845480,67.766497
164.817731,67.956034
164.790066,68.146739
164.762627,68.337721
164.735528,68.528254
164.708762,68.718410
164.682072,68.910057
164.655830,69.100575
164.629992,69.289972
164.604320,69.480123
164.579018,69.669672
164.553912,69.860017
164.201449,72.880574
164.182694,73.068037
164.164255,73.256151
164.146299,73.443395
164.128817,73.629979
164.111610,73.818151
164.094927,74.005355
164.078731,74.192032
164.062897,74.379684
164.047561,74.566805
164.032752,74.753015
164.018242,74.940664
164.004257,75.127179
163.990770,75.313054
163.977696,75.499662
163.837869,78.464465
163.833659,78.648999
163.830014,78.832417
163.826922,79.015744
163.824391,79.199618
163.822449,79.383014
163.821102,79.565873
163.820346,79.749543
163.820198,79.932896
163.820660,80.116389
163.821733,80.299143
163.823374,80.481868
163.825597,80.663871
163.828426,80.845985
163.831881,81.028354
163.975375,83.918915
163.990102,84.098589
164.005361,84.276324
164.021467,84.455691
164.038189,84.633806
164.055535,84.810798
164.073803,84.989589
164.092708,85.167219
164.112252,85.343750
164.132720,85.521751
164.153838,85.698707
164.175633,85.875306
164.198137,86.051636
164.221494,86.228665
164.245340,86.403520
164.733592,89.181231
164.771084,89.353717
164.808919,89.523841
164.847629,89.694008
164.887016,89.863275
164.927343,90.032740
164.968512,90.201929
165.010430,90.370441
165.053540,90.540018
165.097279,90.708391
165.141535,90.875179
165.187339,91.044459
165.232943,91.209639
165.279951,91.376580
165.327792,91.543113
166.207774,94.145501
166.270011,94.304088
166.332762,94.461357
166.396580,94.618669
166.461328,94.775629
166.527293,94.932885
166.593605,95.088331
166.661269,95.244338
166.729598,95.399280
166.798328,95.552587
166.869197,95.708128
166.939908,95.860926
167.011385,96.012996
167.083954,96.164991
167.157327,96.316262
168.452875,98.655625
168.540489,98.794894
168.629516,98.934383
168.719627,99.073512
168.810139,99.211198
168.901574,99.348237
168.994334,99.485204
169.087733,99.621060
169.182174,99.756390
169.277192,99.890523
169.373867,100.024979
169.470589,100.157591
169.567754,100.288906
169.665859,100.419578
169.765033,100.549747
171.465083,102.515660
171.579256,102.631865
171.692063,102.744952
171.806217,102.857677
171.921311,102.969597
172.037174,103.080524
172.153981,103.190614
172.271441,103.299579
172.389760,103.407608
172.508896,103.514656
172.628955,103.620811
172.749951,103.726158
172.871041,103.829932
172.992684,103.932522
173.115867,104.034738
175.166825,105.507754
175.300264,105.589829
175.433309,105.670129
175.567417,105.749531
175.703426,105.828489
175.838142,105.905122
175.973938,105.980812
176.110657,106.055448
176.247886,106.128790
176.385295,106.200664
176.524585,106.271955
176.662918,106.341261
176.802290,106.409583
176.942113,106.476600
177.081648,106.541950
179.375008,107.406519
179.521240,107.448774
179.667682,107.489617
179.814126,107.528976
179.960785,107.566896
180.107543,107.603340
180.254991,107.638377
180.402674,107.671910
180.551925,107.704247
180.700651,107.734925
180.849771,107.764161
180.999725,107.792043
181.149764,107.818427
181.300105,107.843358
181.450812,107.866851
183.905087,108.043905
184.060762,108.042593
184.217166,108.039835
184.370673,108.035710
184.526807,108.030110
184.682148,108.023117
184.837445,108.014652
184.993757,108.004676
185.149835,107.993270
185.305620,107.980462
185.461799,107.966209
185.617979,107.950548
185.773979,107.933503
185.929459,107.915123
186.085348,107.895305
188.569805,107.388840
188.723750,107.345641
188.877433,107.301145
189.030710,107.255398
189.182800,107.208647
189.335275,107.160422
189.488378,107.110566
189.640768,107.059525
189.792593,107.007279
189.944708,106.953551
190.096670,106.898496
190.247759,106.842383
190.398204,106.785149
190.549843,106.726091
190.699229,106.666541
193.052416,105.541893
193.196036,105.461507
193.339603,105.379766
193.482079,105.297261
193.623373,105.214067
193.765259,105.129147
193.905662,105.043663
194.046260,104.956634
194.186511,104.868402
194.326409,104.778981
194.465552,104.688640
194.604961,104.596724
194.742991,104.504314
194.879423,104.411592
195.016511,104.317038
197.130872,102.668295
197.259252,102.555990
197.384906,102.444631
197.511114,102.331356
197.636354,102.217513
197.760848,102.102909
197.885056,101.987051
198.008215,101.870675
198.131465,101.752733
198.253274,101.634699
198.374971,101.515316
198.496604,101.394529
198.616783,101.273722
198.736399,101.152024
198.856048,101.028825
200.673124,98.958382
200.781365,98.822286
200.888848,98.685621
200.995548,98.548432
201.101239,98.411021
201.207390,98.271479
201.311987,98.132405
201.415890,97.992696
201.518284,97.853468
201.621007,97.712245
201.722592,97.571021
201.823828,97.428716
201.924162,97.286101
202.023272,97.143650
202.122389,96.999602
203.600957,94.633864
203.687476,94.480841
203.772523,94.328574
203.856139,94.177030
203.940251,94.022723
204.022041,93.870791
204.103923,93.716808
204.185774,93.560943
204.266073,93.406073
204.344790,93.252311
204.423489,93.096622
204.501763,92.939765
204.578651,92.783656
204.654734,92.627149
204.730485,92.469142
205.837559,89.877115
205.900222,89.711716
205.962310,89.545513
206.023792,89.378581
206.084889,89.210161
206.144407,89.043606
206.203704,88.875221
206.262336,88.706264
206.320063,88.537461
206.376973,88.368604
206.433483,88.198473
206.489581,88.027083
206.543939,87.858514
206.598223,87.687684
206.651810,87.516340
207.416654,84.726839
207.458958,84.549403
207.500824,84.370860
207.541616,84.193936
207.581627,84.017245
207.621394,83.838497
207.660475,83.659700
207.698858,83.480992
207.736790,83.301277
207.774227,83.120769
207.810485,82.942831
207.846509,82.762923
207.882033,82.582324
207.916917,82.401749
207.951009,82.221777
208.422984,79.292393
208.447922,79.107600
208.472317,78.922965
208.496183,78.738420
208.519624,78.552839
208.542572,78.366883
208.565037,78.180614
208.587018,77.994136
208.608526,77.807472
208.629567,77.620630
208.650170,77.433434
208.670281,77.246416
208.689958,77.059073
208.709292,76.870557
208.728038,76.682828
208.971165,73.652522
208.982992,73.463333
208.994670,73.270862
209.005804,73.081592
209.016661,72.890505
